ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22
21.0,0.0,19.0,1:53.045,0.0,,34.595,0.0,41.399,0.0,37.051,0.0,109.5,44:34.975,08:59,0:34.595,0:41.399,0:37.051,,Bruno SENNA,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
21.0,0.0,20.0,1:50.134,0.0,,33.102,0.0,35.361,0.0,41.671,0.0,112.4,46:25.109,09:01,0:33.102,0:35.361,0:41.671,,Bruno SENNA,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,1.0,2:55.966,0.0,,1:38.355,0.0,39.770,0.0,37.841,0.0,70.4,2:55.966,08:17,1:38.355,0:39.770,0:37.841,,Nick HEIDFELD,0:01:07.144,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,2.0,1:44.795,0.0,,34.091,0.0,36.756,0.0,33.948,0.0,118.1,4:40.761,08:19,0:34.091,0:36.756,0:33.948,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,3.0,1:43.032,0.0,,33.887,0.0,35.700,0.0,33.445,0.0,120.2,6:23.793,08:21,0:33.887,0:35.700,0:33.445,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,4.0,1:44.053,0.0,,34.271,0.0,36.282,0.0,33.500,0.0,119.0,8:07.846,08:23,0:34.271,0:36.282,0:33.500,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,5.0,1:44.137,0.0,,34.264,0.0,36.272,0.0,33.601,0.0,118.9,9:51.983,08:24,0:34.264,0:36.272,0:33.601,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,6.0,1:43.593,0.0,,33.703,0.0,36.527,0.0,33.363,0.0,119.5,11:35.576,08:26,0:33.703,0:36.527,0:33.363,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,7.0,1:46.791,0.0,,36.553,0.0,36.960,0.0,33.278,0.0,115.9,13:22.367,08:28,0:36.553,0:36.960,0:33.278,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,8.0,1:43.332,0.0,,33.670,0.0,36.251,0.0,33.411,0.0,119.8,15:05.699,08:30,0:33.670,0:36.251,0:33.411,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,9.0,1:42.896,0.0,,33.599,0.0,35.991,0.0,33.306,0.0,120.3,16:48.595,08:31,0:33.599,0:35.991,0:33.306,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,10.0,1:42.844,0.0,,33.459,0.0,36.151,0.0,33.234,0.0,120.4,18:31.439,08:33,0:33.459,0:36.151,0:33.234,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,11.0,1:42.859,0.0,,33.451,0.0,36.062,0.0,33.346,0.0,120.4,20:14.298,08:35,0:33.451,0:36.062,0:33.346,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,12.0,11:13.237,0.0,B,36.319,0.0,39.725,0.0,9:57.193,0.0,18.4,31:27.535,08:46,0:36.319,0:39.725,9:57.193,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,13.0,2:08.788,0.0,,53.123,0.0,37.631,0.0,38.034,0.0,96.1,33:36.323,08:48,0:53.123,0:37.631,0:38.034,,Nick HEIDFELD,0:09:45.455,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,14.0,1:44.619,0.0,,33.980,0.0,36.258,0.0,34.381,0.0,118.3,35:20.942,08:50,0:33.980,0:36.258,0:34.381,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,15.0,1:44.478,0.0,,34.701,0.0,36.255,0.0,33.522,0.0,118.5,37:05.420,08:52,0:34.701,0:36.255,0:33.522,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,16.0,1:43.642,0.0,,33.735,0.0,36.301,0.0,33.606,0.0,119.5,38:49.062,08:53,0:33.735,0:36.301,0:33.606,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,17.0,1:43.060,0.0,,33.447,0.0,36.274,0.0,33.339,0.0,120.1,40:32.122,08:55,0:33.447,0:36.274,0:33.339,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,18.0,1:41.157,0.0,,32.863,0.0,35.024,0.0,33.270,0.0,122.4,42:13.279,08:57,0:32.863,0:35.024,0:33.270,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,19.0,1:40.636,2.0,,32.869,0.0,34.965,2.0,32.802,2.0,123.0,43:53.915,08:58,0:32.869,0:34.965,0:32.802,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
23.0,0.0,20.0,1:43.694,0.0,,32.784,2.0,37.643,0.0,33.267,0.0,119.4,45:37.609,09:00,0:32.784,0:37.643,0:33.267,,Nick HEIDFELD,,,2.0,Mahindra Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,1.0,2:41.712,0.0,,1:20.830,0.0,43.077,0.0,37.805,0.0,76.6,2:41.712,08:17,1:20.830,0:43.077,0:37.805,,Jean-Eric VERGNE,0:00:47.387,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,2.0,1:46.754,0.0,,35.213,0.0,36.958,0.0,34.583,0.0,116.0,4:28.466,08:19,0:35.213,0:36.958,0:34.583,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,3.0,1:45.496,0.0,,34.409,0.0,36.587,0.0,34.500,0.0,117.4,6:13.962,08:21,0:34.409,0:36.587,0:34.500,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,4.0,1:47.152,0.0,,34.258,0.0,38.560,0.0,34.334,0.0,115.5,8:01.114,08:23,0:34.258,0:38.560,0:34.334,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,5.0,1:42.185,0.0,,33.389,0.0,35.369,0.0,33.427,2.0,121.2,9:43.299,08:24,0:33.389,0:35.369,0:33.427,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,6.0,1:42.000,2.0,,33.177,0.0,35.123,0.0,33.700,0.0,121.4,11:25.299,08:26,0:33.177,0:35.123,0:33.700,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,7.0,8:17.074,0.0,B,33.275,0.0,38.570,0.0,7:05.229,0.0,24.9,19:42.373,08:34,0:33.275,0:38.570,7:05.229,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,8.0,2:06.557,0.0,,51.874,0.0,37.900,0.0,36.783,0.0,97.8,21:48.930,08:36,0:51.874,0:37.900,0:36.783,,Jean-Eric VERGNE,0:06:51.107,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,9.0,1:46.794,0.0,,32.422,2.0,34.052,2.0,40.320,0.0,115.9,23:35.724,08:38,0:32.422,0:34.052,0:40.320,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,10.0,16:42.924,0.0,B,,0.0,,0.0,,0.0,12.3,40:18.648,08:55,,,,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,11.0,2:05.139,0.0,,52.743,0.0,36.804,0.0,35.592,0.0,98.9,42:23.787,08:57,0:52.743,0:36.804,0:35.592,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,12.0,1:44.600,0.0,,34.361,0.0,35.751,0.0,34.488,0.0,118.4,44:08.387,08:59,0:34.361,0:35.751,0:34.488,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
25.0,0.0,13.0,1:43.888,0.0,,34.033,0.0,36.212,0.0,33.643,0.0,119.2,45:52.275,09:00,0:34.033,0:36.212,0:33.643,,Jean-Eric VERGNE,,,3.0,DS Virgin Racing Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,1.0,2:46.984,0.0,,1:29.001,0.0,39.224,0.0,38.759,0.0,74.1,2:46.984,08:17,1:29.001,0:39.224,0:38.759,,Robin FRIJNS,0:00:57.222,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,2.0,1:49.798,0.0,,37.196,0.0,37.266,0.0,35.336,0.0,112.8,4:36.782,08:19,0:37.196,0:37.266,0:35.336,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,3.0,1:42.707,0.0,,33.826,0.0,35.613,0.0,33.268,0.0,120.5,6:19.489,08:21,0:33.826,0:35.613,0:33.268,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,4.0,1:43.626,0.0,,33.370,0.0,35.965,0.0,34.291,0.0,119.5,8:03.115,08:23,0:33.370,0:35.965,0:34.291,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,5.0,1:44.514,0.0,,33.788,0.0,35.910,0.0,34.816,0.0,118.5,9:47.629,08:24,0:33.788,0:35.910,0:34.816,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,6.0,1:44.122,0.0,,33.949,0.0,36.780,0.0,33.393,0.0,118.9,11:31.751,08:26,0:33.949,0:36.780,0:33.393,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,7.0,1:42.537,0.0,,33.492,0.0,35.792,0.0,33.253,0.0,120.7,13:14.288,08:28,0:33.492,0:35.792,0:33.253,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,8.0,8:24.456,0.0,B,33.493,0.0,35.773,0.0,7:15.190,0.0,24.5,21:38.744,08:36,0:33.493,0:35.773,7:15.190,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,9.0,2:05.719,0.0,,50.857,0.0,39.328,0.0,35.534,0.0,98.5,23:44.463,08:38,0:50.857,0:39.328,0:35.534,,Robin FRIJNS,0:07:05.101,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,10.0,1:56.489,0.0,,40.665,0.0,40.148,0.0,35.676,0.0,106.3,25:40.952,08:40,0:40.665,0:40.148,0:35.676,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,11.0,5:45.237,0.0,B,46.872,0.0,45.429,0.0,4:12.936,0.0,35.9,31:26.189,08:46,0:46.872,0:45.429,4:12.936,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,12.0,2:05.621,0.0,,49.594,0.0,35.792,0.0,40.235,0.0,98.6,33:31.810,08:48,0:49.594,0:35.792,0:40.235,,Robin FRIJNS,0:03:57.333,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,13.0,1:41.453,2.0,,33.174,2.0,35.315,0.0,32.964,2.0,122.0,35:13.263,08:50,0:33.174,0:35.315,0:32.964,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,14.0,1:41.697,0.0,,33.508,0.0,35.031,2.0,33.158,0.0,121.7,36:54.960,08:51,0:33.508,0:35.031,0:33.158,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,15.0,1:42.672,0.0,,33.861,0.0,35.634,0.0,33.177,0.0,120.6,38:37.632,08:53,0:33.861,0:35.634,0:33.177,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,16.0,1:43.706,0.0,,33.539,0.0,35.917,0.0,34.250,0.0,119.4,40:21.338,08:55,0:33.539,0:35.917,0:34.250,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,17.0,1:42.170,0.0,,33.234,0.0,35.788,0.0,33.148,0.0,121.2,42:03.508,08:57,0:33.234,0:35.788,0:33.148,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,18.0,2:42.040,0.0,,33.227,0.0,35.770,0.0,1:33.043,0.0,76.4,44:45.548,08:59,0:33.227,0:35.770,1:33.043,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
27.0,0.0,19.0,2:42.202,0.0,,39.329,0.0,41.288,0.0,1:21.585,0.0,76.3,47:27.750,09:02,0:39.329,0:41.288,1:21.585,,Robin FRIJNS,,,4.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,1.0,3:11.150,0.0,,1:47.602,0.0,41.980,0.0,41.568,0.0,64.8,3:11.150,08:18,1:47.602,0:41.980,0:41.568,,Simona DE SILVESTRO,0:01:13.230,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,2.0,1:47.387,0.0,,35.353,0.0,37.056,0.0,34.978,0.0,115.3,4:58.537,08:19,0:35.353,0:37.056,0:34.978,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,3.0,1:44.107,0.0,,34.651,0.0,35.693,0.0,33.763,0.0,118.9,6:42.644,08:21,0:34.651,0:35.693,0:33.763,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,4.0,1:42.946,0.0,,34.368,0.0,35.316,0.0,33.262,0.0,120.3,8:25.590,08:23,0:34.368,0:35.316,0:33.262,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,5.0,1:44.329,0.0,,34.062,0.0,36.331,0.0,33.936,0.0,118.7,10:09.919,08:25,0:34.062,0:36.331,0:33.936,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,6.0,1:44.077,0.0,,33.917,0.0,36.465,0.0,33.695,0.0,119.0,11:53.996,08:26,0:33.917,0:36.465,0:33.695,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,7.0,1:43.239,0.0,,33.781,0.0,35.879,0.0,33.579,0.0,119.9,13:37.235,08:28,0:33.781,0:35.879,0:33.579,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,8.0,1:44.661,0.0,,34.057,0.0,36.559,0.0,34.045,0.0,118.3,15:21.896,08:30,0:34.057,0:36.559,0:34.045,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,9.0,1:43.944,0.0,,33.994,0.0,36.494,0.0,33.456,0.0,119.1,17:05.840,08:32,0:33.994,0:36.494,0:33.456,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,10.0,1:43.100,0.0,,33.739,0.0,35.908,0.0,33.453,0.0,120.1,18:48.940,08:33,0:33.739,0:35.908,0:33.453,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,11.0,1:41.551,2.0,,33.113,0.0,35.172,0.0,33.266,0.0,121.9,20:30.491,08:35,0:33.113,0:35.172,0:33.266,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,12.0,10:54.182,0.0,B,38.039,0.0,38.894,0.0,9:37.249,0.0,18.9,31:24.673,08:46,0:38.039,0:38.894,9:37.249,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,13.0,1:59.770,0.0,,49.412,0.0,36.744,0.0,33.614,0.0,103.4,33:24.443,08:48,0:49.412,0:36.744,0:33.614,,Simona DE SILVESTRO,0:09:23.005,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,14.0,1:44.008,0.0,,34.236,0.0,36.137,0.0,33.635,0.0,119.0,35:08.451,08:50,0:34.236,0:36.137,0:33.635,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,15.0,1:44.520,0.0,,35.244,0.0,36.012,0.0,33.264,0.0,118.5,36:52.971,08:51,0:35.244,0:36.012,0:33.264,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,16.0,1:41.740,0.0,,33.299,0.0,35.552,0.0,32.889,2.0,121.7,38:34.711,08:53,0:33.299,0:35.552,0:32.889,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,17.0,1:41.589,0.0,,33.068,2.0,35.214,0.0,33.307,0.0,121.9,40:16.300,08:55,0:33.068,0:35.214,0:33.307,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,18.0,1:42.616,0.0,,33.460,0.0,35.138,2.0,34.018,0.0,120.6,41:58.916,08:56,0:33.460,0:35.138,0:34.018,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,19.0,1:42.157,0.0,,33.356,0.0,35.817,0.0,32.984,0.0,121.2,43:41.073,08:58,0:33.356,0:35.817,0:32.984,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
28.0,0.0,20.0,1:42.915,0.0,,33.361,0.0,35.491,0.0,34.063,0.0,120.3,45:23.988,09:00,0:33.361,0:35.491,0:34.063,,Simona DE SILVESTRO,,,1.0,Andretti Formula E Race Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
4.0,0.0,1.0,2:47.525,0.0,,1:33.040,0.0,38.032,0.0,36.453,0.0,73.9,2:47.525,08:17,1:33.040,0:38.032,0:36.453,,StÃ©phane SARRAZIN,0:01:01.436,,2.0,Venturi Formula E Team,,,./sampledata/2015-2016\Beijing\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
