ï»¿POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH,LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 35,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,ï»¿TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,ï»¿POSITION,STATUS,LAPS,TOTAL_TIME,FL_LAPNUM,FL_TIME,FL_KPH,Unnamed: 37,POWER,Unnamed: 26
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,3.0,1:51.444,0.0,,29.633,0.0,30.848000000000003,0.0,50.963,0.0,80.6,5:51.986,10:20:51.986,0:29.633,0:30.848,0:50.963,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,4.0,1:26.057,0.0,,27.991,0.0,24.514,0.0,33.552,0.0,104.3,7:18.043,10:22:18.043,0:27.991,0:24.514,0:33.552,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,5.0,1:24.288,0.0,,26.955,0.0,23.881999999999998,0.0,33.451,0.0,106.5,8:42.331,10:23:42.331,0:26.955,0:23.882,0:33.451,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,6.0,2:52.145,0.0,B,46.958,0.0,49.303999999999995,0.0,1:15.883,0.0,52.2,11:34.476,10:26:34.476,0:46.958,0:49.304,1:15.883,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,7.0,15:28.857,0.0,,14:23.156,0.0,28.421999999999997,0.0,37.279,0.0,9.7,27:03.333,10:42:03.333,14:23.156,0:28.422,0:37.279,,Mitch EVANS,0:14:06.405,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,8.0,1:21.644,0.0,,26.311,0.0,23.081999999999997,0.0,32.251,0.0,110.0,28:24.977,10:43:24.977,0:26.311,0:23.082,0:32.251,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,9.0,1:32.048,0.0,,26.481,0.0,23.127,0.0,42.440,0.0,97.5,29:57.025,10:44:57.025,0:26.481,0:23.127,0:42.440,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,10.0,1:20.153,0.0,,25.912,0.0,22.506,0.0,31.735,0.0,112.0,31:17.178,10:46:17.178,0:25.912,0:22.506,0:31.735,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,11.0,2:09.970,0.0,,58.102,0.0,32.019,0.0,39.849,0.0,69.1,33:27.148,10:48:27.148,0:58.102,0:32.019,0:39.849,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,12.0,1:19.281,2.0,,25.625,2.0,22.298000000000002,2.0,31.358,2.0,113.2,34:46.429,10:49:46.429,0:25.625,0:22.298,0:31.358,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,20.0,1.0,13.0,1:33.965,0.0,,32.588,0.0,25.557,0.0,35.820,0.0,95.6,36:20.394,10:51:20.394,0:32.588,0:25.557,0:35.820,,Mitch EVANS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,1.0,2:13.262,0.0,,49.007,0.0,37.111999999999995,0.0,47.143,0.0,16.1,2:13.262,10:17:13.262,0:49.007,0:37.112,0:47.143,,Oliver ROWLAND,0:00:17.720,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,2.0,1:45.646,0.0,,32.295,0.0,30.421,0.0,42.930,0.0,85.0,3:58.908,10:18:58.908,0:32.295,0:30.421,0:42.930,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,3.0,1:50.901,0.0,,30.011,0.0,31.055,0.0,49.835,0.0,81.0,5:49.809,10:20:49.809,0:30.011,0:31.055,0:49.835,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,4.0,1:26.133,0.0,,27.768,0.0,24.526,0.0,33.839,0.0,104.2,7:15.942,10:22:15.942,0:27.768,0:24.526,0:33.839,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,5.0,1:25.924,0.0,,27.292,0.0,23.951999999999998,0.0,34.680,0.0,104.5,8:41.866,10:23:41.866,0:27.292,0:23.952,0:34.680,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,6.0,2:51.010,0.0,B,46.326,0.0,48.85,0.0,1:15.834,0.0,52.5,11:32.876,10:26:32.876,0:46.326,0:48.850,1:15.834,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,7.0,15:25.284,0.0,,14:21.999,0.0,27.22,0.0,36.065,0.0,9.7,26:58.160,10:41:58.160,14:21.999,0:27.220,0:36.065,,Oliver ROWLAND,0:14:05.202,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,8.0,1:22.068,0.0,,26.510,0.0,22.892,0.0,32.666,0.0,109.4,28:20.228,10:43:20.228,0:26.510,0:22.892,0:32.666,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,9.0,1:26.866,0.0,,27.182,0.0,24.293000000000003,0.0,35.391,0.0,103.4,29:47.094,10:44:47.094,0:27.182,0:24.293,0:35.391,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,10.0,1:20.332,0.0,,25.709,0.0,22.443,0.0,32.180,0.0,111.8,31:07.426,10:46:07.426,0:25.709,0:22.443,0:32.180,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,11.0,1:26.976,0.0,,28.540,0.0,24.467,0.0,33.969,0.0,103.2,32:34.402,10:47:34.402,0:28.540,0:24.467,0:33.969,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,12.0,1:19.084,2.0,,25.561,2.0,22.291,2.0,31.232,3.0,113.5,33:53.486,10:48:53.486,0:25.561,0:22.291,0:31.232,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,22.0,1.0,13.0,1:34.929,0.0,B,27.315,0.0,23.264,0.0,44.350,0.0,94.6,35:28.415,10:50:28.415,0:27.315,0:23.264,0:44.350,,Oliver ROWLAND,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,1.0,2:14.608,0.0,,50.040,0.0,38.426,0.0,46.142,0.0,15.9,2:14.608,10:17:14.608,0:50.040,0:38.426,0:46.142,,SÃ©bastien BUEMI,0:00:18.957,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,2.0,1:54.699,0.0,B,33.719,0.0,29.885,0.0,51.095,0.0,78.3,4:09.307,10:19:09.307,0:33.719,0:29.885,0:51.095,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,3.0,6:42.712,0.0,B,4:40.804,0.0,46.481,0.0,1:15.427,0.0,22.3,10:52.019,10:25:52.019,4:40.804,0:46.481,1:15.427,,SÃ©bastien BUEMI,0:04:26.457,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,4.0,15:58.250,0.0,,14:54.723,0.0,25.997,0.0,37.530,0.0,9.4,26:50.269,10:41:50.269,14:54.723,0:25.997,0:37.530,,SÃ©bastien BUEMI,0:14:38.611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,5.0,1:22.627,0.0,,26.741,0.0,23.358,0.0,32.528,0.0,108.7,28:12.896,10:43:12.896,0:26.741,0:23.358,0:32.528,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,6.0,1:25.395,0.0,,25.923,0.0,23.138,0.0,36.334,0.0,105.1,29:38.291,10:44:38.291,0:25.923,0:23.138,0:36.334,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,7.0,1:23.246,0.0,,26.165,0.0,22.916999999999998,0.0,34.164,0.0,107.9,31:01.537,10:46:01.537,0:26.165,0:22.917,0:34.164,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,8.0,1:19.582,0.0,,25.555,0.0,22.471999999999998,0.0,31.555,0.0,112.8,32:21.119,10:47:21.119,0:25.555,0:22.472,0:31.555,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,9.0,1:23.463,0.0,,26.938,0.0,22.98,0.0,33.545,0.0,107.6,33:44.582,10:48:44.582,0:26.938,0:22.980,0:33.545,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nissan e.dams,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,23.0,1.0,10.0,1:19.050,2.0,,25.351,3.0,22.333000000000002,2.0,31.366,2.0,113.6,35:03.632,10:50:03.632,0:25.351,0:22.333,0:31.366,,SÃ©bastien BUEMI,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,1.0,2:52.260,0.0,,1:34.891,0.0,33.428000000000004,0.0,43.941,0.0,12.4,2:52.260,10:17:52.260,1:34.891,0:33.428,0:43.941,,Jean-Eric VERGNE,0:01:01.340,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,2.0,1:38.372,0.0,,29.886,0.0,26.033,0.0,42.453,0.0,91.3,4:30.632,10:19:30.632,0:29.886,0:26.033,0:42.453,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,3.0,2:18.332,0.0,,29.544,0.0,29.095,0.0,1:19.693,0.0,64.9,6:48.964,10:21:48.964,0:29.544,0:29.095,1:19.693,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,4.0,1:38.158,0.0,,27.518,0.0,23.805999999999997,0.0,46.834,0.0,91.5,8:27.122,10:23:27.122,0:27.518,0:23.806,0:46.834,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,5.0,2:48.685,0.0,B,40.037,0.0,48.763999999999996,0.0,1:19.884,0.0,53.2,11:15.807,10:26:15.807,0:40.037,0:48.764,1:19.884,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,6.0,15:22.253,0.0,,14:20.644,0.0,26.414,0.0,35.195,0.0,9.7,26:38.060,10:41:38.060,14:20.644,0:26.414,0:35.195,,Jean-Eric VERGNE,0:14:07.382,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,7.0,1:22.571,0.0,,26.663,0.0,23.253,0.0,32.655,0.0,108.7,28:00.631,10:43:00.631,0:26.663,0:23.253,0:32.655,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,8.0,1:22.544,0.0,,25.842,0.0,22.608,0.0,34.094,0.0,108.8,29:23.175,10:44:23.175,0:25.842,0:22.608,0:34.094,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,9.0,1:19.542,0.0,,25.540,0.0,22.46,0.0,31.542,2.0,112.9,30:42.717,10:45:42.717,0:25.540,0:22.460,0:31.542,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,10.0,1:26.531,0.0,,29.405,0.0,24.338,0.0,32.788,0.0,103.8,32:09.248,10:47:09.248,0:29.405,0:24.338,0:32.788,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,11.0,1:19.450,2.0,,25.515,2.0,22.22,2.0,31.715,0.0,113.0,33:28.698,10:48:28.698,0:25.515,0:22.220,0:31.715,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,12.0,1:27.647,0.0,,27.465,0.0,23.523000000000003,0.0,36.659,0.0,102.4,34:56.345,10:49:56.345,0:27.465,0:23.523,0:36.659,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,25.0,1.0,13.0,1:43.577,0.0,B,32.304,0.0,25.456999999999997,0.0,45.816,0.0,86.7,36:39.922,10:51:39.922,0:32.304,0:25.457,0:45.816,,Jean-Eric VERGNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,1.0,2:19.045,0.0,,55.197,0.0,37.257,0.0,46.591,0.0,15.4,2:19.045,10:17:19.045,0:55.197,0:37.257,0:46.591,,Alexander SIMS,0:00:24.067,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,2.0,1:44.661,0.0,,34.911,0.0,28.664,0.0,41.086,0.0,85.8,4:03.706,10:19:03.706,0:34.911,0:28.664,0:41.086,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,3.0,1:55.866,0.0,,28.735,0.0,31.031999999999996,0.0,56.099,0.0,77.5,5:59.572,10:20:59.572,0:28.735,0:31.032,0:56.099,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,4.0,1:26.001,0.0,,28.011,0.0,24.545,0.0,33.445,0.0,104.4,7:25.573,10:22:25.573,0:28.011,0:24.545,0:33.445,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,5.0,1:25.322,0.0,,27.193,0.0,23.894000000000002,0.0,34.235,0.0,105.2,8:50.895,10:23:50.895,0:27.193,0:23.894,0:34.235,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,6.0,2:52.722,0.0,B,48.890,0.0,48.92,0.0,1:14.912,0.0,52.0,11:43.617,10:26:43.617,0:48.890,0:48.920,1:14.912,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,7.0,15:28.026,0.0,,14:21.433,0.0,28.065,0.0,38.528,0.0,9.7,27:11.643,10:42:11.643,14:21.433,0:28.065,0:38.528,,Alexander SIMS,0:14:01.921,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,8.0,1:24.018,0.0,,26.775,0.0,23.936999999999998,0.0,33.306,0.0,106.9,28:35.661,10:43:35.661,0:26.775,0:23.937,0:33.306,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,9.0,1:23.940,0.0,,26.492,0.0,24.331999999999997,0.0,33.116,0.0,107.0,29:59.601,10:44:59.601,0:26.492,0:24.332,0:33.116,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,10.0,1:21.550,0.0,,26.241,0.0,23.095,0.0,32.214,0.0,110.1,31:21.151,10:46:21.151,0:26.241,0:23.095,0:32.214,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,11.0,1:21.890,0.0,,25.966,0.0,22.685,0.0,33.239,0.0,109.6,32:43.041,10:47:43.041,0:25.966,0:22.685,0:33.239,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,12.0,1:25.025,0.0,,27.503,0.0,25.566999999999997,0.0,31.955,0.0,105.6,34:08.066,10:49:08.066,0:27.503,0:25.567,0:31.955,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,B,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,27.0,1.0,13.0,1:19.486,2.0,,25.561,2.0,22.372,2.0,31.553,2.0,113.0,35:27.552,10:50:27.552,0:25.561,0:22.372,0:31.553,,Alexander SIMS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,28.0,1.0,1.0,2:27.525,0.0,,1:11.701,0.0,32.891,0.0,42.933,0.0,14.5,2:27.525,10:17:27.525,1:11.701,0:32.891,0:42.933,,Antonio Felix DA COSTA,0:00:43.769,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,28.0,1.0,2.0,1:45.444,0.0,,35.136,0.0,29.318,0.0,40.990,0.0,85.1,4:12.969,10:19:12.969,0:35.136,0:29.318,0:40.990,,Antonio Felix DA COSTA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,28.0,1.0,3.0,1:57.124,0.0,,32.637,0.0,27.263,0.0,57.224,0.0,76.7,6:10.093,10:21:10.093,0:32.637,0:27.263,0:57.224,,Antonio Felix DA COSTA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,BMW i ANDRETTI MOTORSPORT,,A,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\AdD\FP1\23_Analysis_Free Practice.CSV,28.0,1.0,4.0,1:26.500,0.0,,27.352,0.0,24.142,0.0,35.006,0.0,103.8,7:36.593,10:22:36.593,0:27.352,0:24.142,0:35.006,,Antonio Felix DA COSTA,,,,,,,,,,,,,,,,,,,,,,
