ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,1.0,1:17.919,0.0,,30.701999999999998,0.0,22.94,0.0,24.277,0.0,109.8,1:17.919,18:05:02.141,0:30.702,0:22.940,0:24.277,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,2.0,1:13.562,0.0,,26.438000000000002,0.0,22.875,0.0,24.249,0.0,116.3,2:31.481,18:06:15.703,0:26.438,0:22.875,0:24.249,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,3.0,1:13.834,0.0,,26.364,0.0,23.057,0.0,24.413,0.0,115.9,3:45.315,18:07:29.537,0:26.364,0:23.057,0:24.413,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,4.0,1:13.772,0.0,,26.232,0.0,23.109,0.0,24.431,0.0,116.0,4:59.087,18:08:43.309,0:26.232,0:23.109,0:24.431,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,5.0,1:13.784,0.0,,26.413,0.0,22.914,0.0,24.457,0.0,116.0,6:12.871,18:09:57.093,0:26.413,0:22.914,0:24.457,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,6.0,1:13.642,0.0,,26.354,0.0,22.906,0.0,24.382,0.0,116.2,7:26.513,18:11:10.735,0:26.354,0:22.906,0:24.382,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,7.0,1:13.673,0.0,,26.464000000000002,0.0,22.868000000000002,0.0,24.341,0.0,116.2,8:40.186,18:12:24.408,0:26.464,0:22.868,0:24.341,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,8.0,1:13.935,0.0,,26.504,0.0,22.929000000000002,0.0,24.502,0.0,115.7,9:54.121,18:13:38.343,0:26.504,0:22.929,0:24.502,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,9.0,1:13.893,0.0,,26.361,0.0,23.052,0.0,24.480,0.0,115.8,11:08.014,18:14:52.236,0:26.361,0:23.052,0:24.480,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,10.0,1:13.962,0.0,,26.563000000000002,0.0,22.943,0.0,24.456,0.0,115.7,12:21.976,18:16:06.198,0:26.563,0:22.943,0:24.456,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,11.0,1:13.939,0.0,,26.445,0.0,23.061999999999998,0.0,24.432,0.0,115.7,13:35.915,18:17:20.137,0:26.445,0:23.062,0:24.432,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,12.0,1:14.184,0.0,,26.389,0.0,23.234,0.0,24.561,0.0,115.4,14:50.099,18:18:34.321,0:26.389,0:23.234,0:24.561,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,13.0,1:13.968,0.0,,26.605999999999998,0.0,22.919,0.0,24.443,0.0,115.7,16:04.067,18:19:48.289,0:26.606,0:22.919,0:24.443,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,14.0,1:13.580,0.0,,26.448,0.0,22.676,0.0,24.456,0.0,116.3,17:17.647,18:21:01.869,0:26.448,0:22.676,0:24.456,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,15.0,1:13.648,0.0,,26.394000000000002,0.0,22.901999999999997,0.0,24.352,0.0,116.2,18:31.295,18:22:15.517,0:26.394,0:22.902,0:24.352,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,16.0,1:13.516,0.0,,26.570999999999998,0.0,22.726,0.0,24.219,0.0,116.4,19:44.811,18:23:29.033,0:26.571,0:22.726,0:24.219,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,17.0,1:13.282,0.0,,26.329,0.0,22.634,2.0,24.319,0.0,116.8,20:58.093,18:24:42.315,0:26.329,0:22.634,0:24.319,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,18.0,1:13.476,0.0,,26.463,0.0,22.74,0.0,24.273,0.0,116.5,22:11.569,18:25:55.791,0:26.463,0:22.740,0:24.273,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,19.0,1:13.171,2.0,,26.392,0.0,22.648000000000003,0.0,24.131,2.0,116.9,23:24.740,18:27:08.962,0:26.392,0:22.648,0:24.131,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,20.0,1:13.383,0.0,,26.289,0.0,22.823,0.0,24.271,0.0,116.6,24:38.123,18:28:22.345,0:26.289,0:22.823,0:24.271,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,21.0,1:13.572,0.0,,26.397,0.0,23.025,0.0,24.150,0.0,116.3,25:51.695,18:29:35.917,0:26.397,0:23.025,0:24.150,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,22.0,1:37.953,0.0,B,26.45,0.0,22.773000000000003,0.0,48.730,0.0,87.4,27:29.648,18:31:13.870,0:26.450,0:22.773,0:48.730,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,23.0,1:17.876,0.0,,30.245,0.0,23.21,0.0,24.421,0.0,109.9,28:47.524,18:32:31.746,0:30.245,0:23.210,0:24.421,,Oliver TURVEY,0:00:30.656,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,24.0,1:13.785,0.0,,26.22,2.0,23.087,0.0,24.478,0.0,116.0,30:01.309,18:33:45.531,0:26.220,0:23.087,0:24.478,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,25.0,1:14.061,0.0,,26.572,0.0,23.173000000000002,0.0,24.316,0.0,115.5,31:15.370,18:34:59.592,0:26.572,0:23.173,0:24.316,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,26.0,1:14.395,0.0,,26.51,0.0,23.246,0.0,24.639,0.0,115.0,32:29.765,18:36:13.987,0:26.510,0:23.246,0:24.639,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,27.0,1:14.488,0.0,,26.576,0.0,23.232,0.0,24.680,0.0,114.9,33:44.253,18:37:28.475,0:26.576,0:23.232,0:24.680,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,28.0,1:13.880,0.0,,26.559,0.0,22.881999999999998,0.0,24.439,0.0,115.8,34:58.133,18:38:42.355,0:26.559,0:22.882,0:24.439,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,29.0,1:13.742,0.0,,26.408,0.0,22.875,0.0,24.459,0.0,116.0,36:11.875,18:39:56.097,0:26.408,0:22.875,0:24.459,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,30.0,1:13.824,0.0,,26.484,0.0,22.823,0.0,24.517,0.0,115.9,37:25.699,18:41:09.921,0:26.484,0:22.823,0:24.517,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,31.0,1:13.807,0.0,,26.486,0.0,22.924,0.0,24.397,0.0,115.9,38:39.506,18:42:23.728,0:26.486,0:22.924,0:24.397,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,32.0,1:14.024,0.0,,26.516,0.0,23.045,0.0,24.463,0.0,115.6,39:53.530,18:43:37.752,0:26.516,0:23.045,0:24.463,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,33.0,1:14.984,0.0,,26.394000000000002,0.0,22.976999999999997,0.0,25.613,0.0,114.1,41:08.514,18:44:52.736,0:26.394,0:22.977,0:25.613,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,34.0,1:14.855,0.0,,26.939,0.0,23.433000000000003,0.0,24.483,0.0,114.3,42:23.369,18:46:07.591,0:26.939,0:23.433,0:24.483,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,35.0,1:14.121,0.0,,26.656,0.0,22.945,0.0,24.520,0.0,115.4,43:37.490,18:47:21.712,0:26.656,0:22.945,0:24.520,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,36.0,1:13.661,0.0,,26.424,0.0,22.894000000000002,0.0,24.343,0.0,116.2,44:51.151,18:48:35.373,0:26.424,0:22.894,0:24.343,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,37.0,1:13.703,0.0,,26.537,0.0,22.83,0.0,24.336,0.0,116.1,46:04.854,18:49:49.076,0:26.537,0:22.830,0:24.336,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,38.0,1:13.853,0.0,,26.572,0.0,22.843000000000004,0.0,24.438,0.0,115.9,47:18.707,18:51:02.929,0:26.572,0:22.843,0:24.438,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,39.0,1:13.469,0.0,,26.342,0.0,22.798000000000002,0.0,24.329,0.0,116.5,48:32.176,18:52:16.398,0:26.342,0:22.798,0:24.329,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,40.0,1:13.636,0.0,,26.423000000000002,0.0,22.822,0.0,24.391,0.0,116.2,49:45.812,18:53:30.034,0:26.423,0:22.822,0:24.391,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,41.0,1:13.828,0.0,,26.488000000000003,0.0,22.868000000000002,0.0,24.472,0.0,115.9,50:59.640,18:54:43.862,0:26.488,0:22.868,0:24.472,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,42.0,1:13.699,0.0,,26.43,0.0,22.785,0.0,24.484,0.0,116.1,52:13.339,18:55:57.561,0:26.430,0:22.785,0:24.484,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,43.0,1:13.690,0.0,,26.499000000000002,0.0,22.875999999999998,0.0,24.315,0.0,116.1,53:27.029,18:57:11.251,0:26.499,0:22.876,0:24.315,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,44.0,1:13.776,0.0,,26.555999999999997,0.0,22.938000000000002,0.0,24.282,0.0,116.0,54:40.805,18:58:25.027,0:26.556,0:22.938,0:24.282,,Oliver TURVEY,,,
,,,,,,,,,,NIO Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,16.0,0.0,45.0,1:14.361,0.0,,26.855999999999998,0.0,23.230999999999998,0.0,24.274,0.0,115.1,55:55.166,18:59:39.388,0:26.856,0:23.231,0:24.274,,Oliver TURVEY,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,1.0,1:27.992,0.0,,37.946,0.0,24.93,0.0,25.116,0.0,97.2,1:27.992,18:05:12.214,0:37.946,0:24.930,0:25.116,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,2.0,1:15.379,0.0,,27.031999999999996,0.0,23.633000000000003,0.0,24.714,0.0,113.5,2:43.371,18:06:27.593,0:27.032,0:23.633,0:24.714,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,3.0,1:15.032,0.0,,26.828000000000003,0.0,23.487,0.0,24.717,0.0,114.0,3:58.403,18:07:42.625,0:26.828,0:23.487,0:24.717,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,4.0,1:14.991,0.0,,26.695,0.0,23.588,0.0,24.708,0.0,114.1,5:13.394,18:08:57.616,0:26.695,0:23.588,0:24.708,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,5.0,1:13.896,0.0,,26.404,0.0,22.954,0.0,24.538,0.0,115.8,6:27.290,18:10:11.512,0:26.404,0:22.954,0:24.538,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,6.0,1:13.996,0.0,,26.395,0.0,23.046,0.0,24.555,0.0,115.6,7:41.286,18:11:25.508,0:26.395,0:23.046,0:24.555,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,7.0,1:14.080,0.0,,26.445,0.0,23.037,0.0,24.598,0.0,115.5,8:55.366,18:12:39.588,0:26.445,0:23.037,0:24.598,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,8.0,1:13.855,0.0,,26.33,0.0,23.01,0.0,24.515,0.0,115.9,10:09.221,18:13:53.443,0:26.330,0:23.010,0:24.515,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,9.0,1:13.999,0.0,,26.427,0.0,22.912,0.0,24.660,0.0,115.6,11:23.220,18:15:07.442,0:26.427,0:22.912,0:24.660,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,10.0,1:14.171,0.0,,26.581999999999997,0.0,23.008000000000003,0.0,24.581,0.0,115.4,12:37.391,18:16:21.613,0:26.582,0:23.008,0:24.581,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,11.0,1:14.187,0.0,,26.541999999999998,0.0,23.153000000000002,0.0,24.492,0.0,115.3,13:51.578,18:17:35.800,0:26.542,0:23.153,0:24.492,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,12.0,1:14.401,0.0,,26.489,0.0,23.316,0.0,24.596,0.0,115.0,15:05.979,18:18:50.201,0:26.489,0:23.316,0:24.596,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,13.0,1:14.151,0.0,,26.51,0.0,23.089000000000002,0.0,24.552,0.0,115.4,16:20.130,18:20:04.352,0:26.510,0:23.089,0:24.552,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,14.0,1:14.686,0.0,,26.677,0.0,23.287,0.0,24.722,0.0,114.6,17:34.816,18:21:19.038,0:26.677,0:23.287,0:24.722,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,15.0,1:14.312,0.0,,26.524,0.0,23.070999999999998,0.0,24.717,0.0,115.2,18:49.128,18:22:33.350,0:26.524,0:23.071,0:24.717,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,16.0,1:14.425,0.0,,26.695,0.0,23.066999999999997,0.0,24.663,0.0,115.0,20:03.553,18:23:47.775,0:26.695,0:23.067,0:24.663,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,17.0,1:14.110,0.0,,26.480999999999998,0.0,22.99,0.0,24.639,0.0,115.5,21:17.663,18:25:01.885,0:26.481,0:22.990,0:24.639,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,18.0,1:14.292,0.0,,26.456,0.0,23.076,0.0,24.760,0.0,115.2,22:31.955,18:26:16.177,0:26.456,0:23.076,0:24.760,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,19.0,1:13.569,0.0,,26.374000000000002,0.0,22.733,0.0,24.462,0.0,116.3,23:45.524,18:27:29.746,0:26.374,0:22.733,0:24.462,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,20.0,1:13.566,0.0,,26.372,0.0,22.851,0.0,24.343,0.0,116.3,24:59.090,18:28:43.312,0:26.372,0:22.851,0:24.343,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,21.0,1:12.967,0.0,,26.112,0.0,22.593000000000004,0.0,24.262,0.0,117.3,26:12.057,18:29:56.279,0:26.112,0:22.593,0:24.262,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,22.0,1:12.819,0.0,,26.059,0.0,22.474,2.0,24.286,0.0,117.5,27:24.876,18:31:09.098,0:26.059,0:22.474,0:24.286,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,23.0,1:49.955,0.0,B,25.909000000000002,2.0,22.763,0.0,1:01.283,0.0,77.8,29:14.831,18:32:59.053,0:25.909,0:22.763,1:01.283,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,24.0,1:17.015,0.0,,29.56,0.0,23.006999999999998,0.0,24.448,0.0,111.1,30:31.846,18:34:16.068,0:29.560,0:23.007,0:24.448,,AndrÃ© LOTTERER,0:00:43.328,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,25.0,1:13.151,0.0,,26.229,0.0,22.59,0.0,24.332,0.0,117.0,31:44.997,18:35:29.219,0:26.229,0:22.590,0:24.332,,AndrÃ© LOTTERER,,,
,,,,,,,,,,TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Berlin\Race\23_Analysis_Race (32).CSV,18.0,0.0,26.0,1:13.883,0.0,,26.23,0.0,23.134,0.0,24.519,0.0,115.8,32:58.880,18:36:43.102,0:26.230,0:23.134,0:24.519,,AndrÃ© LOTTERER,,,
