,DRIVER_NAME,location,season_year,match_name,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_cnt,cnt_CROSSING_FINISH_LINE_IN_PIT,DATE_ONLY,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
39,Alex LYNN,Newyork,2017-2018,Qualifying 1 Group 3,Q,3.0,DS Virgin Racing,92.36666666666667,26.21780565442755,98.9,114.7,63.5,51.2,-1.0517402537583418,63671.33333333334,58421.365632218265,32425.0,131071.0,27518.0,103553.0,1.7183141063395984,26611.0,2993.9701067311944,26699.0,29560.0,23574.0,5986.0,-0.13215158335589766,26658.66666666667,3024.616394409932,27253.0,29342.0,23381.0,5961.0,-0.8501021347837163,3.0,3,0,07/14/2018,29.5,0.04973015181959322,29.5,29.5556,29.4444,0.11119999999999663,0.0,40.64818333333333,0.2267819253526773,40.5556,41.1111,40.5556,0.5555000000000021,2.449489742783249,59.666666666666664,0.5163977794943216,60.0,60.0,59.0,1.0,-0.9682458365518337,1018.0949999999999,0.04549725266429687,1018.1,1018.15,1018.02,0.12999999999999545,-0.7358303833477673,4.066915,1.4101498754635975,4.24374,6.3656,2.12187,4.243729999999999,0.440048806995228
40,Alex LYNN,Paris,2017-2018,Qualifying Group 3,Q,3.0,DS Virgin Racing,83.0,30.398026251715752,87.0,111.2,50.8,60.40000000000001,-0.58189058178505,27781.0,14167.801770211214,22538.0,43823.0,16982.0,26841.0,1.4372324340597191,30183.66666666667,5161.163273268279,30966.0,34909.0,24676.0,10233.0,-0.6664409151356271,25595.33333333333,4948.327629950685,25946.0,30359.0,20481.0,9878.000000000004,-0.3172941417638871,3.0,3,0,04/28/2018,15.037016666666666,0.15182565549559385,15.027750000000001,15.2222,14.8333,0.38890000000000136,-0.09473824257638994,21.111099999999997,0.0,21.1111,21.1111,21.1111,0.0,0.0,62.333333333333336,0.5163977794943216,62.0,63.0,62.0,1.0,0.9682458365518335,1007.1566666666666,0.06683312551920177,1007.145,1007.25,1007.08,0.16999999999995907,0.32515826717622787,3.359615,3.7006031366616434,2.1218649999999997,10.6093,1.06093,9.548369999999998,2.039823012218624
41,Alex LYNN,Punta,2017-2018,Qualifying Group 2,Q,2.0,DS Virgin Racing,92.8,47.22721672933945,101.3,135.2,41.9,93.29999999999998,-0.7836786639834451,72502.0,83236.69077396097,28261.0,168517.0,20728.0,147789.0,1.7161049231768026,31741.66666666667,5384.130137109736,33795.0,35797.0,25633.000000000004,10163.999999999996,-1.4665548509476556,33270.0,4845.6984016754495,35109.0,36927.0,27774.0,9153.0,-1.4618297211825604,3.0,3,0,03/17/2018,27.98888,0.046518297475293145,28.0,28.0556,27.9444,0.11119999999999663,0.5122408325717303,33.55554,0.30431465294986854,33.3333,33.8889,33.3333,0.5555999999999983,0.6085806194501846,60.4,0.547722557505166,60.0,61.0,60.0,1.0,0.6085806194501975,1008.54,0.04415880433166907,1008.53,1008.6,1008.5,0.10000000000002274,0.5516221448449304,3.3949860000000003,2.943971183788998,3.1828,6.3656,0.0,6.3656,0.009360625546546502
42,Alex LYNN,Punta,2017-2018,Super Pole,Q,2.0,DS Virgin Racing,90.73333333333332,48.41077703707444,98.0,135.1,39.1,96.0,-0.6602502219902601,75329.0,92821.22186224439,22781.0,182503.0,20703.0,161800.0,1.7310742743980736,30566.0,5718.205662618301,29236.0,36832.0,25630.0,11202.0,0.9900346223891968,38395.0,11307.74915710461,36989.000000000015,50340.0,27856.0,22484.000000000004,0.5508773237628289,3.0,3,1,03/17/2018,28.90596923076923,0.076542443395972,28.8889,29.0556,28.8333,0.22229999999999706,0.7011814218290915,37.222199999999994,0.0,37.2222,37.2222,37.2222,0.0,0.0,55.76923076923077,0.7250110520819845,56.0,57.0,55.0,2.0,0.39451956119459025,1007.7469230769232,0.052183109557378635,1007.72,1007.82,1007.65,0.17000000000007276,-0.1178143642253303,3.264411538461538,2.3905007968932863,3.1828,9.54841,1.06093,8.487480000000001,1.7471302631242072
43,Alex LYNN,Rome,2017-2018,Qualifying Group 4,Q,4.0,DS Virgin Racing,71.39999999999998,42.80233638482834,85.2,105.6,23.4,82.19999999999997,-1.3000394047192418,41656.0,12938.527273225496,38628.0,55840.0,30500.0,25340.0,0.9954537247227662,34732.333333333336,4900.835881085322,36397.0,38584.0,29216.0,9368.000000000004,-1.3521613439727154,45168.33333333334,7015.989476426924,45865.0,51810.0,37830.0,13980.0,-0.4424307142516421,3.0,3,0,04/14/2018,23.287050000000004,0.022657780120744545,23.2778,23.3333,23.2778,0.0555000000000021,2.4494897427822364,30.0,0.0,30.0,30.0,30.0,0.0,0.0,52.5,0.5477225575051667,52.5,53.0,52.0,1.0,0.0,1009.6700000000001,0.0363318042491877,1009.6700000000001,1009.72,1009.62,0.10000000000002274,0.0,3.005978333333333,1.6997055723555967,3.1828,5.30467,1.06093,4.24374,-0.04053242445881237
44,Alex LYNN,Santiago,2017-2018,Qualifying Group 3,Q,3.0,DS Virgin Racing,88.63333333333333,22.721208888026474,87.5,111.9,66.5,45.40000000000001,0.22390142902629395,35826.333333333336,18952.717122706534,27816.0,57469.0,22194.0,35275.0,1.5621748009417988,32519.66666666667,5980.680591147912,35596.0,36336.0,25627.0,10709.0,-1.7022669045069885,36599.66666666666,4606.308319395625,37454.0,40719.0,31626.0,9093.000000000004,-0.8059061423475117,3.0,3,0,03/02/2018,24.120366666666666,0.022698604949790386,24.1111,24.1667,24.1111,0.05559999999999832,2.449489742783413,36.1111,0.0,36.1111,36.1111,36.1111,0.0,0.0,65.5,0.5477225575051661,65.5,66.0,65.0,1.0,0.0,945.632,0.018622566955153522,945.632,945.6489999999999,945.615,0.03399999999987813,0.0,1.768225,0.866249800086557,2.12187,2.12187,0.0,2.12187,-2.449489742783178
45,Alex LYNN,Zurich,2017-2018,Qualifying Group 3,Q,3.0,DS Virgin Racing,100.43333333333332,19.924189653115977,99.3,120.9,81.1,39.80000000000001,0.2551420439312473,32970.333333333336,10674.875752594657,29932.0,44835.0,24144.0,20691.0,1.1770510842270672,35382.666666666664,5090.610212276454,36571.0,39774.0,29803.0,9971.0,-0.9932210586393018,22365.66666666667,2694.9761285275504,22893.0,24758.000000000004,19446.0,5312.000000000006,-0.8468138127502952,3.0,3,0,10/06/2018,27.91665,0.030398601941539156,27.91665,27.9444,27.8889,0.0555000000000021,0.0,33.3333,0.0,33.3333,33.3333,33.3333,0.0,0.0,49.666666666666664,0.8164965809277263,49.5,51.0,49.0,2.0,0.8573214099741253,963.2863333333333,0.025594270192111655,963.2919999999999,963.326,963.258,0.06799999999998363,0.3125699596056835,2.4755116666666663,1.857897315778422,2.652335,5.30467,0.0,5.30467,0.24827932703918426
46,Alex Lynn,Hong Kong2,2017-2018,Non Qualifying Practice 3,FP1,3.0,DS Virgin Racing,77.63913043478261,27.783771246251497,86.6,107.4,13.4,94.0,-1.274377595124189,22042.043478260868,5001.0961478301815,20361.0,35637.0,17684.0,17953.0,1.5943225685960534,25061.260869565216,2595.664588525737,25468.000000000004,28745.0,20717.0,8028.0,-0.42597222676124297,72345.43478260869,110176.04225462663,29206.0,458761.0,23950.0,434811.0,2.700140910484963,23.0,23,5,03/12/2017,20.956984962406004,0.18380294287837373,20.9444,21.2222,20.6111,0.6111000000000004,-0.19996929128688978,24.872587969924783,0.23401318622340103,25.0,25.0,24.4444,0.5555999999999983,-1.2950319182664278,73.84210526315789,0.7656996333422745,74.0,75.0,73.0,2.0,0.2764662045378764,1018.4962406015022,0.06689447058120743,1018.49,1018.66,1018.35,0.30999999999994543,0.3958894629776385,1.2563679323308272,0.8791643928570949,1.06093,3.1828,0.0,3.1828,0.20561914065296966
47,Alex Lynn,Hong Kong2,2017-2018,Qualifying 2 Group 3,Q,3.0,DS Virgin Racing,88.86666666666667,19.16907231279943,91.8,106.4,68.4,38.0,-0.6724844553185547,27142.66666666667,13518.239246785557,20909.0,42653.0,17866.0,24787.0,1.6338372268245969,24605.66666666667,3187.5886392904176,25983.0,26873.0,20961.0,5912.0,-1.5813862148765028,26158.33333333333,2109.3625419385194,26056.0,28317.0,24102.0,4215.0,0.21779858144079567,3.0,3,0,03/12/2017,22.78096285714285,0.03284523499968986,22.7778,22.8889,22.7222,0.16669999999999874,0.8966279599584497,29.85713142857143,0.24637502710947087,30.0,30.0,29.4444,0.5555999999999983,-1.1617175051228463,71.14285714285714,0.6482037235521659,71.0,72.0,70.0,2.0,-0.14024771473217557,1017.4920000000006,0.04135925815703901,1017.51,1017.58,1017.41,0.17000000000007276,-0.40486774020773014,2.8796777142857146,0.8753010549656806,3.1828,5.30467,1.06093,4.24374,0.25846971490557497
48,Alex Lynn,Hong Kong,2017-2018,Non Qualifying Practice 1,FP1,1.0,DS Virgin Racing,83.73333333333333,23.257848916696574,91.25,103.8,17.7,86.1,-1.98376558675127,21788.791666666668,4964.342348661114,19280.0,33563.0,18327.0,15236.0,1.5456006530143611,24161.83333333333,2433.813516250589,23266.0,29495.0,21430.0,8065.0,0.833711029369697,54531.75,84400.12843038343,27512.0,336904.0,24558.0,312346.0,3.1751138427506738,24.0,24,3,01/12/2017,78.2745688953494,318.93366710970867,19.0,1802.61,18.3333,1784.2767,5.225431920855145,25.620549418604426,9.037335556716709,23.8889,73.8889,23.3333,50.555600000000005,5.147002355556013,81.15770348837209,32.70263872648572,75.0,255.0,74.0,181.0,5.129958140598661,985.1992805232446,181.18445505207535,1018.56,1019.07,0.0,1019.07,-5.2575117905910425,10.753901351743858,48.06652115505871,2.12187,270.538,0.0,270.538,5.219593189909281
49,Alex Lynn,Hong Kong,2017-2018,Non Qualifying Practice 2,FP2,1.0,DS Virgin Racing,86.74736842105263,21.763025944146968,89.9,105.1,13.7,91.4,-2.415196194935604,22477.526315789477,11807.995000414956,19505.0,70239.0,18051.0,52188.0,4.084389375835059,24570.0,2539.520886571585,24390.0,28602.0,21251.0,7351.0,0.2424933926444559,50315.15789473683,95710.31642482617,27179.0,445229.0,24347.0,420882.0,4.347133872322665,19.0,19,1,02/12/2017,21.74201896551724,0.5075982796003726,22.0556,22.2222,20.7222,1.5,-0.7534382237454176,27.19668908045987,0.5369942026643338,27.2222,27.7778,26.1111,1.6666999999999987,-0.4123650840134461,67.89080459770115,1.1146042802185994,67.0,70.0,67.0,3.0,0.927492459628241,1019.4675287356321,0.05756310215906245,1019.47,1019.54,1019.37,0.16999999999995907,-0.3420349732842399,1.2316576436781628,0.95947785213238,1.06093,4.24374,0.0,4.24374,0.4819879583133518
50,Alex Lynn,Hong Kong,2017-2018,Qualifying 1 Group 1,Q,1.0,DS Virgin Racing,71.86666666666667,42.022890587551615,89.5,102.2,23.9,78.30000000000003,-1.555782350850233,87696.0,118871.19129965847,20145.0,224951.0,17992.0,206959.0,1.7314116129087702,25109.33333333333,2105.6624452493184,25445.0,27027.0,22856.0,4171.0,-0.6991221076646398,27405.66666666667,2398.589655054265,28264.0,29257.0,24696.0,4561.0,-1.404109937847012,3.0,3,0,02/12/2017,23.638905555555564,0.0733258829548669,23.6389,23.7778,23.5556,0.22220000000000084,0.23691002651434634,31.6667,0.0,31.6667,31.6667,31.6667,0.0,0.0,63.72222222222222,0.701472374412204,64.0,65.0,63.0,2.0,0.44904193496987593,1018.9333333333333,0.022424476423287574,1018.93,1018.96,1018.9,0.06000000000005912,-0.18600759793551963,1.9745147222222224,1.050357090605683,2.12187,5.30467,0.0,5.30467,0.8539017237460707
59,Andr̩ LOTTERER,Berlin,2017-2018,Qualifying Group 1,Q,1.0,TECHEETAH,85.5,42.15080070413847,96.3,121.2,39.0,82.2,-1.0773081648301646,72571.0,75818.73329857206,32524.0,160016.0,25173.0,134843.0,1.7137518122478237,27435.0,4794.9267981899375,29729.0,30652.0,21924.0,8727.999999999996,-1.6601275434545015,26219.33333333333,3048.2838341160664,25642.0,29515.0,23501.0,6014.000000000004,0.8217106732876317,3.0,3,0,05/19/2018,20.518533333333334,0.028711716539883483,20.5,20.5556,20.5,0.05559999999999832,0.9682458365516687,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,1015.0683333333333,0.04119061381758817,1015.085,1015.1,1015.0,0.10000000000002274,-1.0583791022160352,5.127848333333334,3.0318740086977005,4.774205,9.54841,1.06093,8.487480000000001,0.24994689440755133
60,Andr̩ LOTTERER,Marrakesh,2017-2018,Qualifying Group 1,Q,1.0,TECHEETAH,102.63333333333333,40.400660060614534,119.7,131.7,56.5,75.19999999999997,-1.5617298232907812,64051.66666666666,58146.433401657014,32413.0,131157.0,28585.0,102572.0,1.7236094036385945,37222.0,1452.7811259787206,37893.0,38218.0,35555.0,2663.0,-1.6350438527341236,18676.0,1442.3421924078907,19055.0,19891.0,17082.0,2809.0,-1.100807537891778,3.0,3,0,01/13/2018,10.953666666666669,0.02269860494979168,10.9444,11.0,10.9444,0.055600000000000094,2.4494897427827675,13.888900000000001,0.0,13.8889,13.8889,13.8889,0.0,0.0,92.83333333333333,0.4082482904638644,93.0,93.0,92.0,1.0,-2.449489742783127,964.4718333333334,0.04957183340034621,964.4604999999999,964.545,964.41,0.1349999999999909,0.424506310667963,1.2377566666666666,1.0431030591780788,1.5914,2.12187,0.0,2.12187,-0.45593555907427397
61,Andr̩ LOTTERER,Mexico city,2017-2018,Qualifying Group 4,Q,4.0,TECHEETAH,89.86666666666667,44.00015151489065,108.6,121.4,39.6,81.80000000000003,-1.5686101727320243,55286.66666666666,68624.09195270516,17051.0,134511.0,14298.0,120213.0,1.728915360084721,31771.0,3115.1014429710003,32184.0,34659.0,28470.0,6189.0,-0.5861229094226493,20246.666666666668,1027.4659767278588,20119.0,21332.0,19289.0,2042.9999999999966,0.5505099803406152,3.0,3,0,03/03/2018,23.333333333333332,0.14487202168350824,23.30555,23.5556,23.1667,0.3888999999999996,0.6097501448002217,35.5556,0.0,35.5556,35.5556,35.5556,0.0,0.0,42.833333333333336,0.4082482904638636,43.0,43.0,42.0,1.0,-2.449489742783204,782.527,0.056892881804305705,782.544,782.595,782.459,0.13600000000008095,-0.3841806244329493,3.005978333333333,1.827353149004501,2.652335,6.3656,1.06093,5.30467,1.4351507025748929
62,Andr̩ LOTTERER,Newyork2,2017-2018,Qualifying 2 Group 4,Q,4.0,TECHEETAH,85.56666666666666,32.40992646294239,99.0,109.1,48.6,60.49999999999999,-1.5447418268334483,36421.66666666666,12143.875589503265,29964.000000000004,50430.0,28871.0,21559.0,1.7162793418424882,25870.0,827.6962003054019,26166.0,26509.0,24935.0,1574.0,-1.4034721833317425,27056.33333333333,2650.40399436262,26861.0,29799.0,24509.0,5290.0,0.3298461731852164,3.0,3,0,07/15/2018,22.833300000000005,0.0,22.8333,22.8333,22.8333,0.0,0.0,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,88.0,0.0,88.0,88.0,88.0,0.0,0.0,1015.38,0.03949683531626219,1015.39,1015.41,1015.31,0.10000000000002274,-1.285399965918087,4.066913333333333,1.827354890760595,4.24374,6.3656,1.06093,5.30467,-0.6784432004407146
63,Andr̩ LOTTERER,Newyork2,2017-2018,Super Pole 2,Q,4.0,TECHEETAH,61.2,68.30651506262049,61.2,109.5,12.9,96.6,0.0,182378.0,217282.60015012708,182378.0,336020.0,28736.0,307284.0,0.0,25577.0,872.5697679842009,25577.0,26194.000000000004,24960.0,1234.0000000000034,0.0,25601.5,1816.5573208682447,25601.5,26886.0,24317.0,2569.000000000004,0.0,2.0,2,0,07/15/2018,22.423076923076923,0.14441285811777055,22.4444,22.6111,22.2222,0.3888999999999996,-0.13858542113301323,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,89.92307692307692,0.7595545253127514,90.0,91.0,89.0,2.0,0.13564569704576693,1015.4315384615386,0.060806544856925784,1015.44,1015.51,1015.34,0.16999999999995907,-0.3069941750411065,3.6724646153846154,1.1952513372830513,4.24374,5.30467,1.06093,4.24374,-0.7140152277022621
64,Andr̩ LOTTERER,Newyork,2017-2018,Qualifying 1 Group 2,Q,2.0,TECHEETAH,86.63333333333333,32.42843402530151,92.7,115.6,51.6,63.99999999999999,-0.8123902434183032,79559.66666666669,81344.74353228568,38302.0,173266.0,27111.0,146155.0,1.6952435105763684,26942.33333333333,3151.572676194117,28290.0,29196.0,23341.0,5855.0,-1.5724108170636253,26796.33333333333,4076.025678689146,25569.000000000004,31345.0,23475.0,7870.0,1.2321423514389758,3.0,3,0,07/14/2018,29.19445,0.1437818173483723,29.22225,29.3333,29.0,0.33330000000000126,-0.41558848779947855,40.1852,0.28691060628704473,40.0,40.5556,40.0,0.5555999999999983,0.9682458365518172,59.5,0.5477225575051664,59.5,60.0,59.0,1.0,0.0,1018.14,0.03687817782916483,1018.15,1018.19,1018.08,0.11000000000001364,-0.5742276824546084,3.3596233333333334,2.059049606800833,2.652335,6.3656,1.06093,5.30467,0.6383654135253789
65,Andr̩ LOTTERER,Paris,2017-2018,Qualifying Group 2,Q,2.0,TECHEETAH,79.56666666666666,45.43636575842453,99.3,111.8,27.6,84.19999999999997,-1.5857411083020916,60912.0,74498.124110611,18856.0,146928.0,16952.0,129976.0,1.7307781053201492,26851.0,2371.3061801462923,26807.0,29244.0,24502.0,4742.0,0.08346953731488975,22939.0,2250.304646042397,23925.0,24528.000000000004,20364.0,4164.000000000005,-1.5931864672032745,3.0,3,0,04/28/2018,14.7963,0.028660076761935258,14.7778,14.8333,14.7778,0.05550000000000033,0.9682458365516682,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,61.666666666666664,0.8164965809277253,61.5,63.0,61.0,2.0,0.8573214099741256,1007.2083333333334,0.052313159593594345,1007.21,1007.28,1007.15,0.12999999999999545,0.09103798759993752,4.243735,1.6435908525755427,4.243735,6.3656,2.12187,4.243729999999999,0.0
66,Andr̩ LOTTERER,Paris,2017-2018,Super Pole,Q,2.0,TECHEETAH,93.45,26.79934700697016,93.45,112.4,74.5,37.90000000000001,0.0,19648.5,3754.029901319381,19648.5,22303.0,16994.0,5309.0,0.0,25605.5,1786.8588360584054,25605.5,26869.0,24342.0,2527.0,0.0,22703.5,3609.780117957325,22703.5,25256.0,20151.0,5105.0,0.0,2.0,2,0,04/28/2018,15.21112,0.057378253720377435,15.2222,15.2778,15.1111,0.16669999999999874,-0.27206388871292525,22.222199999999997,0.0,22.2222,22.2222,22.2222,0.0,0.0,60.5,0.5270462766947305,60.5,61.0,60.0,1.0,0.0,1007.2060000000001,0.0455094617756863,1007.21,1007.28,1007.15,0.12999999999999545,0.6252531783825575,3.3949890000000003,1.3967854949645395,3.1828,5.30467,1.06093,4.24374,-0.08764276013584142
67,Andr̩ LOTTERER,Punta,2017-2018,Qualifying Group 2,Q,2.0,TECHEETAH,91.93333333333332,45.108794412324215,96.3,134.7,44.8,89.89999999999998,-0.4315314479411719,65398.0,67940.86084971252,31537.0,143615.0,21042.0,122573.0,1.685670501812498,34174.666666666664,7468.7622356943,38062.0,38898.0,25564.0,13334.0,-1.7076692833166032,34553.333333333336,6737.590543609294,34513.000000000015,41311.000000000015,27836.0,13475.000000000007,0.02693744812765982,3.0,3,0,03/17/2018,27.98888,0.046518297475293145,28.0,28.0556,27.9444,0.11119999999999663,0.5122408325717303,33.55554,0.30431465294986854,33.3333,33.8889,33.3333,0.5555999999999983,0.6085806194501846,60.4,0.547722557505166,60.0,61.0,60.0,1.0,0.6085806194501975,1008.54,0.04415880433166907,1008.53,1008.6,1008.5,0.10000000000002274,0.5516221448449304,3.3949860000000003,2.943971183788998,3.1828,6.3656,0.0,6.3656,0.009360625546546502
68,Andr̩ LOTTERER,Rome,2017-2018,Qualifying Group 4,Q,4.0,TECHEETAH,69.16666666666667,46.08148579780531,83.2,106.6,17.7,88.89999999999998,-1.243307281516201,57793.66666666666,39796.775526835496,39842.0,103404.0,30135.0,73269.0,1.6168440005876006,36099.66666666666,6084.253802508022,38963.0,40224.000000000015,29112.0,11112.000000000007,-1.6487256484486443,43854.0,6029.0487641086465,44967.0,49248.99999999999,37346.0,11902.999999999993,-0.8024172969396698,3.0,3,0,04/14/2018,23.287050000000004,0.022657780120744545,23.2778,23.3333,23.2778,0.0555000000000021,2.4494897427822364,30.0,0.0,30.0,30.0,30.0,0.0,0.0,52.5,0.5477225575051667,52.5,53.0,52.0,1.0,0.0,1009.6700000000001,0.0363318042491877,1009.6700000000001,1009.72,1009.62,0.10000000000002274,0.0,3.005978333333333,1.6997055723555967,3.1828,5.30467,1.06093,4.24374,-0.04053242445881237
69,Andr̩ LOTTERER,Rome,2017-2018,Super Pole,Q,4.0,TECHEETAH,54.95,72.05418100290919,54.95,105.9,4.0,101.9,0.0,400949.5,524655.5539708886,400949.5,771937.0,29962.0,741975.0,0.0,36133.0,9934.850275670993,36133.0,43158.0,29108.0,14050.0,0.0,43640.0,7742.819253992695,43640.0,49115.0,38165.0,10950.0,0.0,2.0,2,0,04/14/2018,24.031262500000004,0.09291202918173018,24.0556,24.1667,23.8333,0.3333999999999975,-0.5644513628287985,29.930549999999997,0.1897735281855718,30.0,30.0,29.4444,0.5555999999999983,-2.509457330439086,50.875,0.34156502553198753,51.0,51.0,50.0,1.0,-2.5094573304390857,1009.3874999999998,0.08504900548119283,1009.38,1009.48,1009.25,0.2300000000000182,-0.2526522304759006,2.055559375,1.5721288076807138,2.12187,6.3656,0.0,6.3656,1.3857117429854602
70,Andr̩ LOTTERER,Santiago,2017-2018,Qualifying Group 4,Q,4.0,TECHEETAH,87.16666666666669,31.929662280289374,97.3,112.8,51.4,61.4,-1.2842968574718392,48748.0,44218.046779567274,24739.0,99777.0,21728.0,78049.0,1.7230200189380236,30303.33333333333,4370.254264151381,31318.0,34077.0,25515.0,8562.0,-0.9884704772834906,35317.666666666664,3765.500276634345,35316.0,39084.0,31553.0,7531.0,0.0019917668250487067,3.0,3,0,03/02/2018,24.5,0.09940440634096671,24.4722,24.6667,24.3889,0.27779999999999916,0.9435177002039418,36.6667,0.0,36.6667,36.6667,36.6667,0.0,0.0,65.16666666666667,0.4082482904638627,65.0,66.0,65.0,1.0,2.4494897427831273,945.5590000000001,0.017041126723328325,945.548,945.581,945.548,0.03300000000001546,0.9682458365318405,1.4145766666666664,1.095728310881245,1.06093,3.1828,0.0,3.1828,0.6656719002570394
71,Andr̩ LOTTERER,Santiago,2017-2018,Super Pole,Q,4.0,TECHEETAH,46.55,52.25519112968586,46.55,83.5,9.6,73.9,0.0,444907.0,586349.9135226337,444907.0,859519.0,30295.0,829224.0,0.0,34442.0,3429.467888754757,34442.0,36867.0,32017.0,4850.000000000005,0.0,37733.5,2168.6964978991336,37733.5,39266.999999999985,36200.0,3066.999999999993,0.0,2.0,2,0,03/02/2018,25.44443684210526,0.18425358495088073,25.3889,25.8333,25.1667,0.6666000000000025,0.7659776256895798,37.54386315789473,0.2818321411575892,37.7778,37.7778,37.2222,0.5555999999999983,-0.34789168623840555,63.36842105263158,0.49559462778335195,63.0,64.0,63.0,1.0,0.5934641551186968,945.3800526315788,0.06718669981159267,945.378,945.5139999999999,945.2769999999999,0.23699999999996635,0.4541819313578443,1.6193178947368416,1.5960478132338813,1.06093,6.3656,0.0,6.3656,1.8038227679939227
